Driver,DriverNumber,LapTime,LapNumber,Stint,Compound,TyreLife,Team,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year,GrandPrix
STR,18,115.474,18.0,1.0,MEDIUM,18.0,Aston Martin,18.2,61.0,966.7,False,28.3,144,1.0,2023,Belgian Grand Prix
STR,18,116.9,19.0,1.0,MEDIUM,19.0,Aston Martin,18.0,61.0,966.7,False,27.9,134,0.8,2023,Belgian Grand Prix
STR,18,123.672,20.0,1.0,MEDIUM,20.0,Aston Martin,17.9,62.0,966.7,True,27.5,37,0.3,2023,Belgian Grand Prix
STR,18,133.65,21.0,2.0,SOFT,1.0,Aston Martin,17.7,63.0,966.7,True,27.2,55,1.5,2023,Belgian Grand Prix
STR,18,116.412,22.0,2.0,SOFT,2.0,Aston Martin,17.4,65.0,967.0,True,25.6,179,1.7,2023,Belgian Grand Prix
STR,18,111.394,23.0,2.0,SOFT,3.0,Aston Martin,17.1,66.0,967.0,True,25.1,84,1.7,2023,Belgian Grand Prix
STR,18,111.446,24.0,2.0,SOFT,4.0,Aston Martin,17.1,67.0,966.9,True,25.0,140,2.2,2023,Belgian Grand Prix
STR,18,111.741,25.0,2.0,SOFT,5.0,Aston Martin,17.0,68.0,966.9,False,25.0,96,1.5,2023,Belgian Grand Prix
STR,18,111.297,26.0,2.0,SOFT,6.0,Aston Martin,16.8,69.0,966.9,False,25.6,71,1.7,2023,Belgian Grand Prix
STR,18,111.707,27.0,2.0,SOFT,7.0,Aston Martin,16.9,69.0,966.7,False,26.1,211,1.0,2023,Belgian Grand Prix
STR,18,111.705,28.0,2.0,SOFT,8.0,Aston Martin,17.1,68.0,966.7,False,27.9,51,1.7,2023,Belgian Grand Prix
STR,18,111.919,29.0,2.0,SOFT,9.0,Aston Martin,17.4,66.0,966.7,False,29.3,94,1.0,2023,Belgian Grand Prix
STR,18,112.035,30.0,2.0,SOFT,10.0,Aston Martin,17.6,66.0,966.7,False,30.3,146,1.1,2023,Belgian Grand Prix
TSU,22,119.555,1.0,1.0,MEDIUM,1.0,AlphaTauri,18.0,58.0,966.7,False,29.2,165,3.0,2023,Belgian Grand Prix
TSU,22,114.71,2.0,1.0,MEDIUM,2.0,AlphaTauri,18.0,60.0,966.7,False,28.7,132,2.9,2023,Belgian Grand Prix
TSU,22,113.774,3.0,1.0,MEDIUM,3.0,AlphaTauri,18.1,58.0,966.5,False,29.4,103,2.4,2023,Belgian Grand Prix
TSU,22,115.437,4.0,1.0,MEDIUM,4.0,AlphaTauri,18.1,57.0,966.5,False,30.1,235,1.7,2023,Belgian Grand Prix
TSU,22,113.829,5.0,1.0,MEDIUM,5.0,AlphaTauri,18.1,57.0,966.5,False,30.6,132,1.2,2023,Belgian Grand Prix
TSU,22,114.027,6.0,1.0,MEDIUM,6.0,AlphaTauri,18.1,57.0,966.5,False,31.4,95,1.5,2023,Belgian Grand Prix
TSU,22,113.679,7.0,1.0,MEDIUM,7.0,AlphaTauri,18.1,57.0,966.5,False,31.5,110,0.8,2023,Belgian Grand Prix
TSU,22,113.81,8.0,1.0,MEDIUM,8.0,AlphaTauri,18.1,58.0,966.5,False,30.6,112,1.2,2023,Belgian Grand Prix
TSU,22,118.292,9.0,1.0,MEDIUM,9.0,AlphaTauri,18.1,57.0,966.7,False,30.1,311,2.2,2023,Belgian Grand Prix
TSU,22,126.819,10.0,2.0,MEDIUM,1.0,AlphaTauri,18.2,58.0,966.7,False,29.6,168,1.7,2023,Belgian Grand Prix
TSU,22,112.246,11.0,2.0,MEDIUM,2.0,AlphaTauri,18.3,58.0,966.7,False,29.9,266,1.2,2023,Belgian Grand Prix
TSU,22,114.228,12.0,2.0,MEDIUM,3.0,AlphaTauri,18.2,60.0,966.7,False,29.2,159,2.5,2023,Belgian Grand Prix
TSU,22,112.504,13.0,2.0,MEDIUM,4.0,AlphaTauri,18.1,60.0,966.7,False,28.8,21,1.1,2023,Belgian Grand Prix
TSU,22,112.963,14.0,2.0,MEDIUM,5.0,AlphaTauri,17.9,61.0,966.7,False,28.4,61,0.8,2023,Belgian Grand Prix
TSU,22,113.326,15.0,2.0,MEDIUM,6.0,AlphaTauri,18.0,61.0,966.7,False,28.3,111,1.5,2023,Belgian Grand Prix
TSU,22,113.657,16.0,2.0,MEDIUM,7.0,AlphaTauri,18.3,61.0,966.7,False,28.8,113,1.2,2023,Belgian Grand Prix
TSU,22,114.123,17.0,2.0,MEDIUM,8.0,AlphaTauri,18.3,61.0,966.7,False,28.7,39,2.9,2023,Belgian Grand Prix
TSU,22,114.752,18.0,2.0,MEDIUM,9.0,AlphaTauri,18.2,61.0,966.7,False,28.3,144,1.0,2023,Belgian Grand Prix
TSU,22,115.757,19.0,2.0,MEDIUM,10.0,AlphaTauri,18.0,61.0,966.7,False,27.9,134,0.8,2023,Belgian Grand Prix
TSU,22,116.587,20.0,2.0,MEDIUM,11.0,AlphaTauri,17.9,62.0,966.7,True,27.5,37,0.3,2023,Belgian Grand Prix
TSU,22,116.674,21.0,2.0,MEDIUM,12.0,AlphaTauri,17.7,63.0,966.7,True,27.2,55,1.5,2023,Belgian Grand Prix
TSU,22,117.058,22.0,2.0,MEDIUM,13.0,AlphaTauri,17.5,65.0,966.9,True,26.0,123,1.5,2023,Belgian Grand Prix
TSU,22,114.848,23.0,2.0,MEDIUM,14.0,AlphaTauri,17.3,65.0,966.9,True,25.3,336,1.3,2023,Belgian Grand Prix
TSU,22,117.947,24.0,2.0,MEDIUM,15.0,AlphaTauri,17.1,67.0,966.9,True,25.0,140,2.2,2023,Belgian Grand Prix
TSU,22,126.716,25.0,3.0,SOFT,1.0,AlphaTauri,17.0,68.0,966.9,False,25.0,96,1.5,2023,Belgian Grand Prix
TSU,22,111.394,26.0,3.0,SOFT,2.0,AlphaTauri,16.8,69.0,966.9,False,25.6,71,1.7,2023,Belgian Grand Prix
TSU,22,111.76,27.0,3.0,SOFT,3.0,AlphaTauri,16.9,69.0,966.7,False,26.1,211,1.0,2023,Belgian Grand Prix
TSU,22,111.945,28.0,3.0,SOFT,4.0,AlphaTauri,17.1,68.0,966.7,False,27.9,51,1.7,2023,Belgian Grand Prix
TSU,22,112.147,29.0,3.0,SOFT,5.0,AlphaTauri,17.4,66.0,966.7,False,29.3,94,1.0,2023,Belgian Grand Prix
TSU,22,112.482,30.0,3.0,SOFT,6.0,AlphaTauri,17.6,66.0,966.7,False,30.3,146,1.1,2023,Belgian Grand Prix
GAS,10,122.849,1.0,1.0,SOFT,1.0,Alpine,18.0,58.0,966.7,False,29.2,165,3.0,2023,Belgian Grand Prix
GAS,10,116.015,2.0,1.0,SOFT,2.0,Alpine,18.0,60.0,966.7,False,28.7,132,2.9,2023,Belgian Grand Prix
GAS,10,114.814,3.0,1.0,SOFT,3.0,Alpine,18.1,58.0,966.5,False,29.4,103,2.4,2023,Belgian Grand Prix
GAS,10,114.371,4.0,1.0,SOFT,4.0,Alpine,18.1,57.0,966.5,False,30.1,235,1.7,2023,Belgian Grand Prix
GAS,10,115.415,5.0,1.0,SOFT,5.0,Alpine,18.1,57.0,966.5,False,30.6,132,1.2,2023,Belgian Grand Prix
GAS,10,115.56,6.0,1.0,SOFT,6.0,Alpine,18.1,57.0,966.5,False,31.5,13,1.8,2023,Belgian Grand Prix
GAS,10,115.449,7.0,1.0,SOFT,7.0,Alpine,18.1,58.0,966.5,False,30.7,104,1.8,2023,Belgian Grand Prix
GAS,10,113.984,8.0,1.0,SOFT,8.0,Alpine,18.1,58.0,966.5,False,30.6,112,1.2,2023,Belgian Grand Prix
GAS,10,113.43,9.0,1.0,SOFT,9.0,Alpine,18.1,57.0,966.7,False,30.1,311,2.2,2023,Belgian Grand Prix
GAS,10,113.587,10.0,1.0,SOFT,10.0,Alpine,18.2,58.0,966.7,False,29.6,168,1.7,2023,Belgian Grand Prix
GAS,10,113.822,11.0,1.0,SOFT,11.0,Alpine,18.3,58.0,966.7,False,29.9,266,1.2,2023,Belgian Grand Prix
GAS,10,113.641,12.0,1.0,SOFT,12.0,Alpine,18.2,60.0,966.7,False,29.2,159,2.5,2023,Belgian Grand Prix
GAS,10,113.769,13.0,1.0,SOFT,13.0,Alpine,18.1,60.0,966.7,False,28.8,21,1.1,2023,Belgian Grand Prix
GAS,10,114.014,14.0,1.0,SOFT,14.0,Alpine,17.9,61.0,966.7,False,28.4,61,0.8,2023,Belgian Grand Prix
GAS,10,115.359,15.0,1.0,SOFT,15.0,Alpine,18.0,61.0,966.7,False,28.3,111,1.5,2023,Belgian Grand Prix
GAS,10,114.782,16.0,1.0,SOFT,16.0,Alpine,18.3,61.0,966.7,False,28.8,113,1.2,2023,Belgian Grand Prix
GAS,10,114.87,17.0,1.0,SOFT,17.0,Alpine,18.3,61.0,966.7,False,28.7,39,2.9,2023,Belgian Grand Prix
GAS,10,115.278,18.0,1.0,SOFT,18.0,Alpine,18.2,61.0,966.7,False,28.3,144,1.0,2023,Belgian Grand Prix
GAS,10,115.566,19.0,1.0,SOFT,19.0,Alpine,18.0,61.0,966.7,False,27.9,134,0.8,2023,Belgian Grand Prix
GAS,10,116.854,20.0,1.0,SOFT,20.0,Alpine,17.9,62.0,966.7,True,27.5,37,0.3,2023,Belgian Grand Prix
GAS,10,116.834,21.0,1.0,SOFT,21.0,Alpine,17.7,63.0,966.7,True,27.2,55,1.5,2023,Belgian Grand Prix
GAS,10,117.187,22.0,1.0,SOFT,22.0,Alpine,17.5,65.0,966.9,True,26.0,123,1.5,2023,Belgian Grand Prix
GAS,10,121.28,23.0,1.0,SOFT,23.0,Alpine,17.3,65.0,966.9,True,25.3,336,1.3,2023,Belgian Grand Prix
GAS,10,129.405,24.0,2.0,MEDIUM,1.0,Alpine,17.1,67.0,966.9,True,25.0,140,2.2,2023,Belgian Grand Prix
GAS,10,110.911,25.0,2.0,MEDIUM,2.0,Alpine,17.0,68.0,966.9,False,25.0,96,1.5,2023,Belgian Grand Prix
GAS,10,111.509,26.0,2.0,MEDIUM,3.0,Alpine,16.8,69.0,966.9,False,25.6,71,1.7,2023,Belgian Grand Prix
GAS,10,111.966,27.0,2.0,MEDIUM,4.0,Alpine,16.9,69.0,966.7,False,26.1,211,1.0,2023,Belgian Grand Prix
GAS,10,112.131,28.0,2.0,MEDIUM,5.0,Alpine,17.1,68.0,966.7,False,27.9,51,1.7,2023,Belgian Grand Prix
GAS,10,113.343,29.0,2.0,MEDIUM,6.0,Alpine,17.4,66.0,966.7,False,29.3,94,1.0,2023,Belgian Grand Prix
GAS,10,112.362,30.0,2.0,MEDIUM,7.0,Alpine,17.6,66.0,966.7,False,30.3,146,1.1,2023,Belgian Grand Prix
BOT,77,121.163,1.0,1.0,SOFT,1.0,Alfa Romeo,18.0,58.0,966.7,False,29.2,165,3.0,2023,Belgian Grand Prix
BOT,77,115.608,2.0,1.0,SOFT,2.0,Alfa Romeo,18.0,60.0,966.7,False,28.7,132,2.9,2023,Belgian Grand Prix
BOT,77,114.834,3.0,1.0,SOFT,3.0,Alfa Romeo,18.1,58.0,966.5,False,29.4,103,2.4,2023,Belgian Grand Prix
BOT,77,115.571,4.0,1.0,SOFT,4.0,Alfa Romeo,18.1,57.0,966.5,False,30.1,235,1.7,2023,Belgian Grand Prix
BOT,77,115.599,5.0,1.0,SOFT,5.0,Alfa Romeo,18.1,57.0,966.5,False,30.6,132,1.2,2023,Belgian Grand Prix
BOT,77,120.115,6.0,1.0,SOFT,6.0,Alfa Romeo,18.1,57.0,966.5,False,31.5,13,1.8,2023,Belgian Grand Prix
BOT,77,126.796,7.0,2.0,MEDIUM,1.0,Alfa Romeo,18.1,58.0,966.5,False,30.7,104,1.8,2023,Belgian Grand Prix
BOT,77,112.919,8.0,2.0,MEDIUM,2.0,Alfa Romeo,18.1,57.0,966.5,False,30.2,136,2.7,2023,Belgian Grand Prix
BOT,77,113.499,9.0,2.0,MEDIUM,3.0,Alfa Romeo,18.2,57.0,966.5,False,29.6,283,3.0,2023,Belgian Grand Prix
BOT,77,113.782,10.0,2.0,MEDIUM,4.0,Alfa Romeo,18.2,58.0,966.7,False,29.6,168,1.7,2023,Belgian Grand Prix
BOT,77,113.53,11.0,2.0,MEDIUM,5.0,Alfa Romeo,18.3,58.0,966.7,False,29.9,266,1.2,2023,Belgian Grand Prix
BOT,77,113.411,12.0,2.0,MEDIUM,6.0,Alfa Romeo,18.2,60.0,966.7,False,29.2,159,2.5,2023,Belgian Grand Prix
BOT,77,113.924,13.0,2.0,MEDIUM,7.0,Alfa Romeo,18.1,60.0,966.7,False,28.8,21,1.1,2023,Belgian Grand Prix
BOT,77,113.719,14.0,2.0,MEDIUM,8.0,Alfa Romeo,17.9,61.0,966.7,False,28.4,61,0.8,2023,Belgian Grand Prix
BOT,77,115.311,15.0,2.0,MEDIUM,9.0,Alfa Romeo,18.0,61.0,966.7,False,28.3,111,1.5,2023,Belgian Grand Prix
BOT,77,114.537,16.0,2.0,MEDIUM,10.0,Alfa Romeo,18.3,61.0,966.7,False,28.8,113,1.2,2023,Belgian Grand Prix
BOT,77,114.71,17.0,2.0,MEDIUM,11.0,Alfa Romeo,18.3,61.0,966.7,False,28.7,39,2.9,2023,Belgian Grand Prix
BOT,77,114.982,18.0,2.0,MEDIUM,12.0,Alfa Romeo,18.1,61.0,966.7,False,28.2,144,3.0,2023,Belgian Grand Prix
BOT,77,115.107,19.0,2.0,MEDIUM,13.0,Alfa Romeo,17.9,62.0,966.7,False,27.8,144,1.2,2023,Belgian Grand Prix
BOT,77,115.526,20.0,2.0,MEDIUM,14.0,Alfa Romeo,17.7,63.0,966.7,True,27.4,117,1.0,2023,Belgian Grand Prix
BOT,77,117.084,21.0,2.0,MEDIUM,15.0,Alfa Romeo,17.7,63.0,966.7,True,27.2,55,1.5,2023,Belgian Grand Prix
BOT,77,116.219,22.0,2.0,MEDIUM,16.0,Alfa Romeo,17.5,65.0,966.9,True,26.0,123,1.5,2023,Belgian Grand Prix
BOT,77,114.59,23.0,2.0,MEDIUM,17.0,Alfa Romeo,17.3,65.0,966.9,True,25.3,336,1.3,2023,Belgian Grand Prix
BOT,77,118.044,24.0,2.0,MEDIUM,18.0,Alfa Romeo,17.1,67.0,966.9,True,25.0,140,2.2,2023,Belgian Grand Prix
BOT,77,124.853,25.0,3.0,MEDIUM,1.0,Alfa Romeo,17.0,68.0,966.9,False,25.0,96,1.5,2023,Belgian Grand Prix
BOT,77,110.515,26.0,3.0,MEDIUM,2.0,Alfa Romeo,16.8,69.0,966.9,False,25.6,71,1.7,2023,Belgian Grand Prix
BOT,77,111.131,27.0,3.0,MEDIUM,3.0,Alfa Romeo,16.9,69.0,966.7,False,26.1,211,1.0,2023,Belgian Grand Prix
BOT,77,111.46,28.0,3.0,MEDIUM,4.0,Alfa Romeo,17.1,68.0,966.7,False,27.9,51,1.7,2023,Belgian Grand Prix
BOT,77,111.672,29.0,3.0,MEDIUM,5.0,Alfa Romeo,17.4,66.0,966.7,False,29.3,94,1.0,2023,Belgian Grand Prix
BOT,77,111.904,30.0,3.0,MEDIUM,6.0,Alfa Romeo,17.6,66.0,966.7,False,30.3,146,1.1,2023,Belgian Grand Prix
ZHO,24,121.921,1.0,1.0,SOFT,1.0,Alfa Romeo,18.0,58.0,966.7,False,29.2,165,3.0,2023,Belgian Grand Prix
ZHO,24,115.929,2.0,1.0,SOFT,2.0,Alfa Romeo,18.0,60.0,966.7,False,28.7,132,2.9,2023,Belgian Grand Prix
ZHO,24,115.198,3.0,1.0,SOFT,3.0,Alfa Romeo,18.1,58.0,966.5,False,29.4,103,2.4,2023,Belgian Grand Prix
ZHO,24,114.639,4.0,1.0,SOFT,4.0,Alfa Romeo,18.1,57.0,966.5,False,30.1,235,1.7,2023,Belgian Grand Prix
ZHO,24,116.11,5.0,1.0,SOFT,5.0,Alfa Romeo,18.1,57.0,966.5,False,30.6,132,1.2,2023,Belgian Grand Prix
ZHO,24,115.867,6.0,1.0,SOFT,6.0,Alfa Romeo,18.1,57.0,966.5,False,31.5,13,1.8,2023,Belgian Grand Prix
ZHO,24,119.727,7.0,1.0,SOFT,7.0,Alfa Romeo,18.1,58.0,966.5,False,30.7,104,1.8,2023,Belgian Grand Prix
ZHO,24,127.212,8.0,2.0,MEDIUM,1.0,Alfa Romeo,18.1,57.0,966.5,False,30.2,136,2.7,2023,Belgian Grand Prix
ZHO,24,112.422,9.0,2.0,MEDIUM,2.0,Alfa Romeo,18.2,57.0,966.5,False,29.6,283,3.0,2023,Belgian Grand Prix
ZHO,24,113.904,10.0,2.0,MEDIUM,3.0,Alfa Romeo,18.2,59.0,966.7,False,29.8,67,1.8,2023,Belgian Grand Prix
ZHO,24,112.645,11.0,2.0,MEDIUM,4.0,Alfa Romeo,18.3,58.0,966.7,False,29.9,266,1.2,2023,Belgian Grand Prix
ZHO,24,113.303,12.0,2.0,MEDIUM,5.0,Alfa Romeo,18.2,60.0,966.7,False,29.2,159,2.5,2023,Belgian Grand Prix
ZHO,24,113.733,13.0,2.0,MEDIUM,6.0,Alfa Romeo,18.1,60.0,966.7,False,28.8,21,1.1,2023,Belgian Grand Prix
ZHO,24,113.927,14.0,2.0,MEDIUM,7.0,Alfa Romeo,17.9,61.0,966.7,False,28.4,61,0.8,2023,Belgian Grand Prix
ZHO,24,114.979,15.0,2.0,MEDIUM,8.0,Alfa Romeo,18.0,61.0,966.7,False,28.3,111,1.5,2023,Belgian Grand Prix
ZHO,24,114.295,16.0,2.0,MEDIUM,9.0,Alfa Romeo,18.3,61.0,966.7,False,28.8,113,1.2,2023,Belgian Grand Prix
ZHO,24,114.886,17.0,2.0,MEDIUM,10.0,Alfa Romeo,18.3,61.0,966.7,False,28.7,39,2.9,2023,Belgian Grand Prix
ZHO,24,115.003,18.0,2.0,MEDIUM,11.0,Alfa Romeo,18.1,61.0,966.7,False,28.2,144,3.0,2023,Belgian Grand Prix
ZHO,24,115.516,19.0,2.0,MEDIUM,12.0,Alfa Romeo,17.9,62.0,966.7,False,27.8,144,1.2,2023,Belgian Grand Prix
ZHO,24,115.451,20.0,2.0,MEDIUM,13.0,Alfa Romeo,17.7,63.0,966.7,True,27.4,117,1.0,2023,Belgian Grand Prix
ZHO,24,115.811,21.0,2.0,MEDIUM,14.0,Alfa Romeo,17.7,63.0,966.7,True,27.2,55,1.5,2023,Belgian Grand Prix
ZHO,24,118.747,22.0,2.0,MEDIUM,15.0,Alfa Romeo,17.5,65.0,966.9,True,26.0,123,1.5,2023,Belgian Grand Prix
ZHO,24,115.68,23.0,2.0,MEDIUM,16.0,Alfa Romeo,17.3,65.0,966.9,True,25.3,336,1.3,2023,Belgian Grand Prix
ZHO,24,114.616,24.0,2.0,MEDIUM,17.0,Alfa Romeo,17.1,67.0,966.9,True,25.0,140,2.2,2023,Belgian Grand Prix
ZHO,24,117.989,25.0,2.0,MEDIUM,18.0,Alfa Romeo,17.0,68.0,966.9,False,25.0,96,1.5,2023,Belgian Grand Prix
ZHO,24,126.229,26.0,3.0,SOFT,1.0,Alfa Romeo,16.8,69.0,966.9,False,25.6,71,1.7,2023,Belgian Grand Prix
ZHO,24,110.188,27.0,3.0,SOFT,2.0,Alfa Romeo,16.9,69.0,966.7,False,26.1,211,1.0,2023,Belgian Grand Prix
ZHO,24,111.466,28.0,3.0,SOFT,3.0,Alfa Romeo,17.1,68.0,966.7,False,27.9,51,1.7,2023,Belgian Grand Prix
ZHO,24,112.052,29.0,3.0,SOFT,4.0,Alfa Romeo,17.4,66.0,966.7,False,29.3,94,1.0,2023,Belgian Grand Prix
ZHO,24,112.82,30.0,3.0,SOFT,5.0,Alfa Romeo,17.6,66.0,966.7,False,30.3,146,1.1,2023,Belgian Grand Prix
ALB,23,120.359,1.0,1.0,SOFT,1.0,Williams,18.0,58.0,966.7,False,29.2,165,3.0,2023,Belgian Grand Prix
ALB,23,114.821,2.0,1.0,SOFT,2.0,Williams,18.0,60.0,966.7,False,28.7,132,2.9,2023,Belgian Grand Prix
ALB,23,113.907,3.0,1.0,SOFT,3.0,Williams,18.1,58.0,966.5,False,29.4,103,2.4,2023,Belgian Grand Prix
ALB,23,115.004,4.0,1.0,SOFT,4.0,Williams,18.1,57.0,966.5,False,30.1,235,1.7,2023,Belgian Grand Prix
ALB,23,115.653,5.0,1.0,SOFT,5.0,Williams,18.1,57.0,966.5,False,30.6,132,1.2,2023,Belgian Grand Prix
ALB,23,114.309,6.0,1.0,SOFT,6.0,Williams,18.1,57.0,966.5,False,31.5,13,1.8,2023,Belgian Grand Prix
ALB,23,118.541,7.0,1.0,SOFT,7.0,Williams,18.1,57.0,966.5,False,31.5,110,0.8,2023,Belgian Grand Prix
ALB,23,127.31,8.0,2.0,MEDIUM,1.0,Williams,18.1,58.0,966.5,False,30.6,112,1.2,2023,Belgian Grand Prix
ALB,23,111.937,9.0,2.0,MEDIUM,2.0,Williams,18.2,57.0,966.5,False,29.6,283,3.0,2023,Belgian Grand Prix
ALB,23,111.774,10.0,2.0,MEDIUM,3.0,Williams,18.2,58.0,966.7,False,29.6,168,1.7,2023,Belgian Grand Prix
ALB,23,113.93,11.0,2.0,MEDIUM,4.0,Williams,18.3,58.0,966.7,False,29.9,266,1.2,2023,Belgian Grand Prix
ALB,23,113.815,12.0,2.0,MEDIUM,5.0,Williams,18.2,60.0,966.7,False,29.2,159,2.5,2023,Belgian Grand Prix
ALB,23,113.705,13.0,2.0,MEDIUM,6.0,Williams,18.1,60.0,966.7,False,28.8,21,1.1,2023,Belgian Grand Prix
ALB,23,113.822,14.0,2.0,MEDIUM,7.0,Williams,17.9,61.0,966.7,False,28.4,61,0.8,2023,Belgian Grand Prix
ALB,23,114.522,15.0,2.0,MEDIUM,8.0,Williams,18.0,61.0,966.7,False,28.3,111,1.5,2023,Belgian Grand Prix
ALB,23,115.068,16.0,2.0,MEDIUM,9.0,Williams,18.3,61.0,966.7,False,28.8,113,1.2,2023,Belgian Grand Prix
ALB,23,114.996,17.0,2.0,MEDIUM,10.0,Williams,18.3,61.0,966.7,False,28.7,39,2.9,2023,Belgian Grand Prix
ALB,23,114.701,18.0,2.0,MEDIUM,11.0,Williams,18.1,61.0,966.7,False,28.2,144,3.0,2023,Belgian Grand Prix
ALB,23,115.183,19.0,2.0,MEDIUM,12.0,Williams,18.0,61.0,966.7,False,27.9,134,0.8,2023,Belgian Grand Prix
ALB,23,116.307,20.0,2.0,MEDIUM,13.0,Williams,17.9,62.0,966.7,True,27.5,37,0.3,2023,Belgian Grand Prix
ALB,23,116.16,21.0,2.0,MEDIUM,14.0,Williams,17.7,63.0,966.7,True,27.2,55,1.5,2023,Belgian Grand Prix
ALB,23,115.435,22.0,2.0,MEDIUM,15.0,Williams,17.5,65.0,966.9,True,26.0,123,1.5,2023,Belgian Grand Prix
ALB,23,119.277,23.0,2.0,MEDIUM,16.0,Williams,17.3,65.0,966.9,True,25.3,336,1.3,2023,Belgian Grand Prix
ALB,23,126.441,24.0,3.0,MEDIUM,1.0,Williams,17.1,67.0,966.9,True,25.0,140,2.2,2023,Belgian Grand Prix
ALB,23,111.432,25.0,3.0,MEDIUM,2.0,Williams,17.0,68.0,966.9,False,25.0,96,1.5,2023,Belgian Grand Prix
ALB,23,111.563,26.0,3.0,MEDIUM,3.0,Williams,16.8,69.0,966.9,False,25.6,71,1.7,2023,Belgian Grand Prix
ALB,23,111.888,27.0,3.0,MEDIUM,4.0,Williams,16.9,69.0,966.7,False,26.1,211,1.0,2023,Belgian Grand Prix
ALB,23,112.076,28.0,3.0,MEDIUM,5.0,Williams,17.1,68.0,966.7,False,27.9,51,1.7,2023,Belgian Grand Prix
ALB,23,112.691,29.0,3.0,MEDIUM,6.0,Williams,17.4,66.0,966.7,False,29.3,94,1.0,2023,Belgian Grand Prix
ALB,23,113.203,30.0,3.0,MEDIUM,7.0,Williams,17.6,66.0,966.7,False,30.3,146,1.1,2023,Belgian Grand Prix
MAG,20,123.83,1.0,1.0,SOFT,1.0,Haas F1 Team,18.0,58.0,966.7,False,29.2,165,3.0,2023,Belgian Grand Prix
MAG,20,115.592,2.0,1.0,SOFT,2.0,Haas F1 Team,18.0,60.0,966.7,False,28.7,132,2.9,2023,Belgian Grand Prix
MAG,20,115.403,3.0,1.0,SOFT,3.0,Haas F1 Team,18.1,58.0,966.5,False,29.4,103,2.4,2023,Belgian Grand Prix
MAG,20,114.635,4.0,1.0,SOFT,4.0,Haas F1 Team,18.1,57.0,966.5,False,30.1,235,1.7,2023,Belgian Grand Prix
MAG,20,119.429,5.0,1.0,SOFT,5.0,Haas F1 Team,18.1,57.0,966.5,False,30.6,132,1.2,2023,Belgian Grand Prix
MAG,20,126.556,6.0,2.0,MEDIUM,1.0,Haas F1 Team,18.1,57.0,966.5,False,31.5,13,1.8,2023,Belgian Grand Prix
MAG,20,111.534,7.0,2.0,MEDIUM,2.0,Haas F1 Team,18.1,58.0,966.5,False,30.7,104,1.8,2023,Belgian Grand Prix
MAG,20,112.645,8.0,2.0,MEDIUM,3.0,Haas F1 Team,18.1,57.0,966.5,False,30.2,136,2.7,2023,Belgian Grand Prix
MAG,20,113.819,9.0,2.0,MEDIUM,4.0,Haas F1 Team,18.2,57.0,966.5,False,29.6,283,3.0,2023,Belgian Grand Prix
MAG,20,114.01,10.0,2.0,MEDIUM,5.0,Haas F1 Team,18.2,58.0,966.7,False,29.6,168,1.7,2023,Belgian Grand Prix
MAG,20,113.589,11.0,2.0,MEDIUM,6.0,Haas F1 Team,18.3,58.0,966.7,False,29.9,266,1.2,2023,Belgian Grand Prix
MAG,20,113.828,12.0,2.0,MEDIUM,7.0,Haas F1 Team,18.2,60.0,966.7,False,29.2,159,2.5,2023,Belgian Grand Prix
MAG,20,114.086,13.0,2.0,MEDIUM,8.0,Haas F1 Team,18.1,60.0,966.7,False,28.8,21,1.1,2023,Belgian Grand Prix
MAG,20,114.434,14.0,2.0,MEDIUM,9.0,Haas F1 Team,17.9,61.0,966.7,False,28.4,61,0.8,2023,Belgian Grand Prix
MAG,20,115.185,15.0,2.0,MEDIUM,10.0,Haas F1 Team,18.0,61.0,966.7,False,28.3,111,1.5,2023,Belgian Grand Prix
MAG,20,114.434,16.0,2.0,MEDIUM,11.0,Haas F1 Team,18.3,61.0,966.7,False,28.8,113,1.2,2023,Belgian Grand Prix
MAG,20,114.689,17.0,2.0,MEDIUM,12.0,Haas F1 Team,18.3,61.0,966.7,False,28.7,39,2.9,2023,Belgian Grand Prix
MAG,20,114.812,18.0,2.0,MEDIUM,13.0,Haas F1 Team,18.1,61.0,966.7,False,28.2,144,3.0,2023,Belgian Grand Prix
MAG,20,114.843,19.0,2.0,MEDIUM,14.0,Haas F1 Team,17.9,62.0,966.7,False,27.8,144,1.2,2023,Belgian Grand Prix
MAG,20,115.621,20.0,2.0,MEDIUM,15.0,Haas F1 Team,17.9,62.0,966.7,True,27.5,37,0.3,2023,Belgian Grand Prix
MAG,20,116.026,21.0,2.0,MEDIUM,16.0,Haas F1 Team,17.7,63.0,966.7,True,27.2,55,1.5,2023,Belgian Grand Prix
MAG,20,116.72,22.0,2.0,MEDIUM,17.0,Haas F1 Team,17.5,65.0,966.9,True,26.0,123,1.5,2023,Belgian Grand Prix
MAG,20,114.764,23.0,2.0,MEDIUM,18.0,Haas F1 Team,17.3,65.0,966.9,True,25.3,336,1.3,2023,Belgian Grand Prix
MAG,20,114.351,24.0,2.0,MEDIUM,19.0,Haas F1 Team,17.1,67.0,966.9,True,25.0,140,2.2,2023,Belgian Grand Prix
MAG,20,118.299,25.0,2.0,MEDIUM,20.0,Haas F1 Team,17.0,68.0,966.9,False,25.0,96,1.5,2023,Belgian Grand Prix
